CASEID,POINT_X,POINT_Y,YEAR_,LOCATION,CHPTYPE,DAYWEEK,CRASHSEV,VIOLCAT,KILLED,INJURED,WEATHER1,PEDCOL,BICCOL,MCCOL,TRUCKCOL,ETOH,TIMECAT,MONTH_,CRASHTYP,INVOLVE,PED,PRIMARYRD,SECONDRD,DISTANCE,DIRECT,INTERSECT_,PROCDATE,JURIS,DATE_,TIME_,BADGE,JURIDIST,SHIFT,POP,SPECIAL,BEATTYPE,LAPDDIV,BEATCLAS,BEATNUMB,WEATHER2,STATEHW,CALTRANC,CALTRAND,STROUTE,ROUTESUF,POSTPRE,POSTMILE,LOCATYPE,RAMP,SIDEHW,TOWAWAY,PARTIES,PCF,VIOLCODE,VIOL,VIOLSUB,HITRUN,ROADSURF,RDCOND1,RDCOND2,LIGHTING,RIGHTWAY,CHPRDTYP,NOTPRIV,STFAULT,CHPFAULT,SEVINJ,OTHERINJ,COP,PEDKILL,PEDINJ,BICKILL,BICINJ,MCKILL,MCINJURE,RAMP1,RAMP2,CITY,COUNTY,STATE,X_CHP,Y_CHP
6180921,-122.1820031,37.76961517,2013,109,0,3,4,3,0,1,A,,,,,,2100,7,C,C,A,BANCROFT AV,HAVENSCOURT BL,0,,Y,3/19/14,109,7/17/13,1956,8480,2,5,7,0,0,,0,30X,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6180925,-122.175693,37.74190521,2013,109,0,1,4,0,0,1,A,Y,,,,,1800,7,G,B,B,98TH AV,D ST,0,,Y,3/19/14,109,7/22/13,1645,8367,2,5,7,0,0,,0,33X,-,N,,0,0,,,0,,,,N,2,D,-,0,,M,A,H,-,A,A,0,Y,-,-,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6180929,-122.1732832,37.750103,2013,109,0,1,4,4,0,1,B,,,,,,2100,7,C,C,A,90TH AV,HOLLY ST,0,,Y,3/19/14,109,7/22/13,1815,7993,1,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,N,2,A,-,21703,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6180933,-122.2258531,37.77760315,2013,109,0,7,4,9,0,1,A,,,,,,1200,7,A,C,A,FRUITVALE AV,INTERNATIONAL BL,0,,Y,3/19/14,109,7/21/13,1004,8631,2,5,7,0,0,,0,23X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6180937,-122.2080172,37.77288055,2013,109,0,6,4,5,0,2,A,,,,,,1800,7,B,C,A,FOOTHILL BL,48TH AV,100,W,N,3/19/14,109,7/20/13,1516,8856,2,5,7,0,0,,0,27X,-,N,,0,0,,,0,,,,Y,3,A,-,21460,A,N,A,H,-,A,D,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6180941,-122.2724131,37.8247757,2013,109,0,7,4,3,0,1,A,,,,,,1500,7,C,C,A,35TH ST,WEST ST,0,,Y,3/19/14,109,7/21/13,1300,8444,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6180945,-122.1928726,37.76194382,2013,109,0,4,4,10,0,1,A,Y,,,,,2400,7,G,B,B,INTERNATIONAL BL,HAVENSCOURT BL,7,E,N,3/19/14,109,7/25/13,2226,8585,2,5,7,0,0,,0,26Y,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,A,H,-,C,A,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6181311,0,0,2013,109,1,2,3,8,0,2,A,,,,,,1800,8,B,I,A,RT 80,ALAMEDA COUNTY LINE,2640,E,N,3/28/14,9335,8/20/13,1708,20108,,2,7,0,1,,1,82,-,Y,,0,0,,,0,,,,Y,2,A,-,22107,,N,A,H,-,A,D,0,Y,A,1,0,2,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6181767,-122.2730289,37.79904938,2013,109,0,3,3,8,0,1,A,,Y,,,,1800,6,D,G,A,7TH ST,FRANKLIN ST,5,W,N,3/10/14,109,6/12/13,1715,8936,1,5,7,0,0,,0,03X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,M,A,H,-,A,A,0,Y,A,1,0,1,0,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6181828,-122.2542767,37.81952286,2013,109,0,5,4,-,0,1,A,,,,,,1800,5,C,C,A,MACARTHUR BL,HARRISON ST,75,E,N,2/25/14,109,5/31/13,1635,8347,1,5,7,0,0,,0,09X,-,N,,0,0,,,0,,,,N,2,-,-,0,,N,A,H,-,A,D,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6181832,-122.1726931,37.762043,2013,109,0,7,4,9,0,1,A,,,,,,2100,4,D,C,A,BANCROFT AV,RITCHIE ST,0,,Y,1/2/15,109,4/28/13,1831,8222,2,5,7,0,0,,0,30X,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6181835,0,0,2013,109,0,4,4,8,0,1,A,,Y,,,,2400,5,B,G,A,MARKET ST,MARKET ST 2200,0,,N,2/22/14,109,5/23/13,2109,9115,1,5,7,0,0,,0,05X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,M,A,H,-,C,A,0,Y,A,7,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6182658,-122.1981331,37.76609421,2013,109,0,5,4,3,0,1,A,,,,,,2100,8,C,C,A,SEMINARY AV,E 16TH ST,0,,Y,4/2/14,109,8/9/13,1915,8222,2,5,7,0,0,,0,27X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,M,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6183071,-122.2231569,37.76609802,2013,109,0,6,4,3,0,2,A,,,,,,1200,6,C,C,A,HIGH ST,TIDEWATER,250,N,N,3/10/14,109,6/15/13,1140,8383,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,3,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6183075,-122.1891031,37.74703598,2013,109,0,6,4,9,0,2,B,,,,,,2100,6,D,C,A,85TH AV,SAN LEANDRO ST,0,,Y,3/10/14,109,6/15/13,1805,8717,2,5,7,0,0,,0,33X,-,N,,0,0,,,0,,,,Y,2,A,-,21801,A,N,A,H,-,A,A,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6183634,0,0,2013,109,1,2,4,3,0,1,A,,,,,,2100,8,C,C,A,RT 80,METERING LIGHTS,2640,W,N,4/1/14,9335,8/20/13,1900,19086,,2,7,0,1,,1,82,-,Y,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,D,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6183638,0,0,2013,109,1,3,4,3,0,1,A,,,,,,1500,8,C,C,A,RT 80,SFOBB METERING LIGHTS,3696,W,N,4/1/14,9335,8/21/13,1226,18053,,1,7,0,1,,1,82,-,Y,,0,0,,,0,,,,Y,3,A,-,22350,,N,A,D,H,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.33009,37.82143
6184368,-122.1723231,37.75914383,2013,109,0,2,4,12,0,1,A,,,,,,1200,7,D,C,A,82ND AV,OLIVE ST,0,,Y,3/21/14,109,7/2/13,1051,8607,2,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,N,2,A,-,22450,A,M,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184369,-122.2138931,37.77653503,2013,109,0,2,4,9,0,2,B,,,,,,2100,7,D,C,A,41ST ST,FOOTHILL BL,0,,Y,3/21/14,109,7/16/13,1904,9128,2,5,7,0,0,,0,23X,-,N,,0,0,,,0,,,,Y,3,A,-,21802,A,N,A,H,-,A,A,0,Y,D,22,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184372,-122.2155932,37.78496552,2013,109,0,3,4,3,0,1,A,,,,,,1200,7,C,C,A,35TH AV,SALISBURY ST,0,,Y,3/24/14,109,7/24/13,956,8955,2,5,7,0,0,,0,24X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184373,-122.2483808,37.79384613,2013,109,0,7,3,3,0,1,B,,,,Y,,300,7,C,E,A,FOOTHILL BL,9TH AV,150,E,N,3/21/14,109,7/21/13,113,8284,1,5,7,0,0,,0,17X,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,C,D,0,Y,A,8,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184376,-122.2721831,37.81495667,2013,109,0,2,4,9,0,1,A,,,,,,1800,7,D,C,A,25TH ST,MARTIN LUTHER KING JR WY,0,,Y,3/24/14,109,7/30/13,1738,8444,1,5,7,0,0,,0,06X,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184380,-122.2504231,37.81127548,2013,109,0,1,3,10,0,1,A,Y,,,,,1800,7,G,B,B,VAN BUREN AV,MACARTHUR BL,0,,Y,3/21/14,109,7/29/13,1505,8655,1,5,7,0,0,,0,14X,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,A,H,-,A,A,0,Y,A,7,0,1,0,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184381,-122.1903631,37.75646591,2013,109,0,2,4,12,0,1,B,,,,,,2400,8,D,C,A,HAMILTON ST,HEGENBERGER RD,0,,Y,3/29/14,109,8/6/13,2321,8222,2,5,7,0,0,,0,26X,-,Y,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,C,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184384,-122.1900897,37.79890823,2013,109,0,7,4,8,0,1,A,,,,,,1800,7,E,I,A,REDWOOD RD,MONTEREY BL,25,N,N,3/21/14,109,7/28/13,1601,8949,2,5,7,0,0,,0,25X,-,N,,0,0,,,0,,,,N,1,A,-,22107,,N,A,H,-,A,A,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184388,-122.2773132,37.80415344,2013,109,0,7,4,12,0,1,A,,,,,,1800,7,D,C,A,11TH ST,MARTIN LUTHER KING JR WY,0,,Y,3/24/14,109,7/28/13,1511,8811,1,5,7,0,0,,0,03X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,A,A,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184389,-122.1813498,37.75432968,2013,109,0,7,4,8,0,1,A,,,,,Y,1500,6,B,E,A,82ND AV,A ST,45,N,N,3/7/14,109,6/30/13,1447,8654,2,5,7,0,0,,0,33X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,M,A,H,-,A,A,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184646,-122.1546355,37.74217606,2013,109,0,3,3,8,0,1,A,,,,,,300,6,A,C,A,106TH AV,VOLTAIRE AV,10,W,N,3/13/14,109,6/26/13,234,9127,2,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,Y,2,A,-,22107,,N,A,H,-,C,A,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6184835,-122.176645,37.81393051,2013,109,0,7,3,3,0,1,A,,,Y,,,1500,7,B,C,A,SKYLINE BL,JOAQUIN MILLER RD,5280,N,N,3/22/14,109,7/21/13,1220,8959,1,5,7,0,0,,0,22X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,C,2,0,1,0,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6185471,-122.2850231,37.80310822,2013,109,0,4,4,3,0,1,A,,,,,,900,6,C,C,A,7TH ST,FILBERT ST,12,E,N,9/18/14,109,6/27/13,800,8242,1,5,7,0,0,,0,02Y,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6185776,-122.1767031,37.78003311,2013,109,0,2,2,0,0,1,A,,,Y,,,2100,8,D,C,A,SEMINARY AV,HILLMONT DR,0,,Y,3/22/14,109,8/27/13,1815,8610,,5,7,0,0,,0,29X,-,N,,0,0,,,0,,,,Y,2,D,-,0,,N,A,H,-,B,D,0,Y,-,-,1,0,0,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6186038,0,0,2013,109,1,3,4,7,0,1,A,,,Y,,,2100,8,B,C,A,RT 80,SFOBB TP,2250,E,N,4/2/14,9370,8/21/13,1900,19663,,2,7,0,1,,2,8,-,Y,,0,0,,,0,,,,N,3,A,-,21658,A,N,A,-,-,A,D,0,Y,-,-,0,0,1,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,-122.30452,37.82536
6186042,0,0,2013,109,1,1,4,3,0,1,A,,,,,,2100,8,C,C,A,RT 880,EMBARCADERO,16,N,N,4/2/14,9370,8/19/13,1930,19663,,2,7,0,1,,2,177,-,Y,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,7,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.1445,37.4711
6186046,-122.2988784,37.8155365,2013,109,1,3,4,3,0,1,A,,,,,,1800,8,C,A,A,RT 80,W GRAND AV,2640,E,N,4/2/14,9370,8/14/13,1710,18192,,2,7,0,1,,2,8,-,Y,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.29958,37.82627
6186050,-122.2970192,37.83963013,2013,109,1,6,4,3,0,4,A,,,,,,1800,8,-,C,A,RT 80,POWELL ST,581,W,N,4/2/14,9370,8/17/13,1555,20286,,2,7,0,1,,2,80,-,Y,,0,0,,,0,,,,Y,3,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,4,0,0,0,0,0,0,TO,-,OAKLAND,ALAMEDA,CA,-122.29544,37.83654
6186279,-122.2074386,37.75302505,2013,109,1,4,3,7,0,1,A,,,,,,2400,8,B,C,A,RT 880,66TH AV,400,S,N,3/19/14,9370,8/22/13,2145,19801,,2,7,0,1,,2,176,-,Y,,0,0,,,0,,,,Y,2,A,-,21658,A,N,A,H,-,D,D,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.20682,37.7527
6186369,-122.1856531,37.75849533,2013,109,0,6,4,10,0,1,A,Y,,,,,900,7,G,B,B,75TH AV,INTERNATIONAL BL,0,,Y,4/29/14,109,7/20/13,737,8856,2,5,7,0,0,,0,26,-,N,,0,0,,,0,,,,N,2,A,-,21950,A,N,A,H,-,B,A,0,Y,A,1,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6186373,-122.1569431,37.74145508,2013,109,0,4,4,12,0,1,A,,,,,,1200,7,D,C,A,BANCROFT AV,106TH AV,0,,Y,4/29/14,109,7/18/13,1049,8856,2,5,7,0,0,,0,32,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,N,A,H,-,A,A,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6186377,-122.2720377,37.80293655,2013,109,0,6,4,3,0,1,A,,,,,,1200,7,C,C,A,12TH ST,BROADWAY,8,E,N,4/29/14,109,7/20/13,902,8316,1,5,7,0,0,,0,3,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,A,0,Y,A,8,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6186381,0,0,2013,109,0,2,4,11,0,2,A,Y,Y,,,,2100,7,G,B,D,COLBY ST,CLAREMONT AV,15,W,N,4/29/14,109,7/23/13,1805,8947,1,5,7,0,0,,0,12,-,N,,0,0,,,0,,,,N,2,A,-,21954,A,N,A,H,-,A,A,0,Y,N,60,0,0,2,0,1,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6186385,-122.2694732,37.79766464,2013,109,0,3,3,18,0,1,A,,,,,,1500,7,E,I,A,ALICE ST,7TH ST,0,,Y,4/29/14,109,7/24/13,1357,8417,1,5,7,0,0,,0,3,-,N,,0,0,,,0,,,,Y,1,C,-,0,,N,A,H,-,A,A,0,Y,-,-,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6186398,0,0,2013,109,0,3,4,9,0,1,A,,,,,,1800,6,A,C,A,ZONE WY,OAKPORT ST,0,,Y,3/10/14,109,6/19/13,1615,8522,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6188096,-122.2099331,37.76714325,2013,109,0,6,4,11,0,1,A,Y,,,,,2100,8,G,B,E,E 12TH ST,51ST AV,0,,Y,3/24/14,109,8/3/13,2025,8951,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,2,A,-,21954,A,N,A,H,-,C,D,0,Y,N,60,0,0,1,0,1,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6188100,-122.2131248,37.76321411,2013,109,0,6,4,18,0,1,A,,,,,,2100,8,H,A,A,COLISEUM WY,50TH AV,500,E,N,3/24/14,109,8/3/13,1930,8707,2,5,7,0,0,,0,26X,-,N,,0,0,,,0,,,,N,1,C,-,0,,N,A,H,-,B,D,0,Y,-,-,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6188159,-122.2474232,37.83020401,2013,109,0,6,4,5,0,1,A,,,,,,1500,7,A,C,A,PLEASANT VALLEY AV,PIEDMONT AV,0,,Y,3/17/14,109,7/27/13,1235,9070,1,5,7,0,0,,0,09X,-,N,,0,0,,,0,,,,N,2,A,-,21651,B,N,A,H,-,A,A,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6189366,-122.1709132,37.76986313,2013,109,0,7,3,8,0,4,A,,,,,,2100,8,E,I,A,73RD AV,NEY AV,0,,Y,3/26/14,109,8/4/13,2004,8751,2,5,7,0,0,,0,30Y,-,N,,0,0,,,0,,,,Y,1,A,-,22107,,N,A,H,-,B,A,0,Y,D,22,0,2,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6189370,-122.2773132,37.80415344,2013,109,0,7,4,12,0,1,A,,,,,,1800,6,D,C,A,11TH ST,MARTIN LUTHER KING JR WY,0,,Y,3/11/14,109,6/30/13,1515,9023,1,5,7,0,0,,0,03X,-,N,,0,0,,,0,,,,N,2,A,-,21453,A,M,A,H,-,A,A,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6189433,-122.3074338,37.80817413,2013,109,0,2,4,8,0,1,A,,,,Y,,1500,8,B,C,A,7TH ST,MIDDLE HARBOR RD,2112,S,N,3/27/14,109,8/6/13,1330,8444,1,5,7,0,0,,0,02Y,-,N,,0,0,,,0,,,,N,2,A,-,22107,,N,A,H,-,A,D,0,Y,F,27,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6189483,-122.3005161,37.81435394,2013,109,1,1,3,8,0,3,A,,,,,,1800,6,C,C,A,RT 880,W GRAND,3280,S,N,3/11/14,9370,6/10/13,1600,20644,,2,7,0,1,,2,179,-,Y,,0,0,,,0,,,,Y,4,A,-,22107,,F,A,H,-,A,D,0,Y,D,22,0,1,2,0,0,0,0,0,0,TO,-,OAKLAND,ALAMEDA,CA,-122.1755,37.49705
6190669,-122.2645131,37.82907486,2013,109,0,5,4,9,0,5,A,,,,,,2100,8,A,C,A,40TH ST,TELEGRAPH,0,,Y,3/21/14,109,8/2/13,2009,9119,1,5,7,0,0,,0,12X,-,N,,0,0,,,0,,,,N,2,A,-,21801,A,N,A,H,-,A,A,0,Y,A,1,0,0,5,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6191107,-122.2539731,37.8025856,2013,109,0,1,4,0,0,1,A,,Y,,,,2100,2,H,G,A,LAKESHORE AV,HANOVER ST,0,,Y,1/25/14,109,2/25/13,1915,8677,1,5,7,0,0,,0,15X,-,N,,0,0,,,0,,,,N,2,D,-,0,,N,A,H,-,C,A,0,Y,-,-,0,0,1,0,0,0,1,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6191124,-122.2754446,37.83182144,2013,109,0,1,3,8,0,1,A,,,,,Y,300,7,E,I,A,41ST ST,LINDEN ST,300,E,N,3/18/14,109,7/29/13,145,8226,1,5,7,0,0,,0,10X,-,N,,0,0,,,0,,,,N,1,A,-,22107,,N,A,H,-,C,D,0,Y,A,1,0,1,0,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6191128,-122.1720531,37.769104,2013,109,0,7,4,8,0,1,A,,,,,,2400,7,E,I,A,MACARTHUR BL,FOOTHILL BL,0,,Y,3/18/14,109,7/28/13,2136,8964,2,5,7,0,0,,0,32X,-,N,,0,0,,,0,,,,N,1,A,-,22107,,N,A,H,-,C,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6191132,-122.1845832,37.74793625,2013,109,0,7,4,3,0,2,A,,,Y,,,600,7,C,C,A,G ST,87TH AV,0,,Y,3/18/14,109,7/28/13,312,9019,2,5,7,0,0,,0,33X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,C,A,0,Y,C,2,0,0,2,0,0,0,0,0,2,-,-,OAKLAND,ALAMEDA,CA,0,0
6191136,-122.2329432,37.78291321,2013,109,0,6,4,9,0,2,A,,,,,,2100,7,D,C,A,25TH AV,E 15TH ST,0,,Y,3/18/14,109,7/27/13,1830,8677,1,5,7,0,0,,0,20X,-,N,,0,0,,,0,,,,N,2,A,-,21802,A,N,A,H,-,A,A,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6191140,-122.1734431,37.75753403,2013,109,0,5,4,12,0,1,A,,,,,,2400,7,E,I,A,83RD AV,BIRCH ST,0,,Y,3/18/14,109,7/19/13,2122,9019,2,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,N,1,A,-,22450,A,N,A,H,-,C,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6191198,-122.2810631,37.80047607,2013,109,0,7,4,8,0,1,A,,,,,,2100,7,B,C,A,5TH ST,CASTRO ST,0,,Y,3/18/14,109,7/7/13,2000,8894,1,5,7,0,0,,0,01X,-,N,,0,0,,,0,,,,N,2,A,-,22107,,M,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6193586,0,0,2013,109,1,2,4,3,0,1,A,,,,,,1200,9,C,C,A,RT 80,TOLL PLAZA,6336,W,N,4/22/14,9335,9/3/13,1100,13738,,1,7,0,1,,1,82,-,Y,,0,0,,,0,,,,N,3,A,-,22350,,N,A,H,-,A,D,0,Y,D,22,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6193594,0,0,2013,109,1,1,4,3,0,1,A,,,,,,1200,9,C,C,A,RT 80,SFOBB METERING LIGHTS,6600,W,N,4/19/14,9335,9/9/13,1010,13378,,1,7,0,1,,1,82,-,Y,,0,0,,,0,,,,N,3,A,-,22350,,N,A,H,-,A,D,0,Y,A,8,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.33977,37.82063
6195831,0,0,2013,109,0,7,4,1,0,1,A,,,,,,1800,9,C,C,A,35TH ST,MARTIN LUTHER KING JR WY,18,W,N,4/12/14,109,9/1/13,1617,1,,5,7,0,0,,0,,-,N,,0,0,,,0,,,,Y,2,A,-,23152,A,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,-122.27001,37.8242
6198245,-122.2693332,37.83707428,2013,109,0,5,4,12,0,2,A,,,,,,1800,8,D,C,A,WEST ST,52ND ST,0,,Y,4/19/14,109,8/9/13,1625,8347,1,5,7,0,0,,0,10Y,-,N,,0,0,,,0,,,,N,2,A,-,22450,A,N,A,H,-,A,A,0,Y,-,-,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6198249,-122.23704,37.78006744,2013,109,0,4,4,3,0,1,A,,,,,,1800,8,C,C,A,23RD AV,E 11TH ST,25,S,N,3/28/14,109,8/8/13,1751,8184,1,5,7,0,0,,0,19X,-,Y,,0,0,,,0,,,,N,3,A,-,22350,,N,A,H,-,A,A,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6198253,0,0,2013,109,0,4,4,3,0,1,A,,,,,,1500,8,D,C,A,29TH AV,23RD AV,30,S,N,3/28/14,109,8/8/13,1440,9140,1,5,7,0,0,,0,19X,-,N,,0,0,,,0,,,,Y,2,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6198257,-122.1681032,37.75663376,2013,109,0,3,4,3,0,2,B,,,,,,1200,8,C,C,A,BANCROFT AV,86TH AV,90,E,N,3/28/14,109,8/7/13,1130,8257,2,5,7,0,0,,0,34X,-,N,,0,0,,,0,,,,N,2,A,-,22350,,N,A,H,-,A,D,0,Y,A,1,0,0,2,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
6198875,0,0,2013,109,1,2,3,7,0,1,A,,,Y,,,900,9,B,C,A,RT 80,SF/ALA CO LINE,5280,E,N,4/4/14,9335,9/17/13,740,13740,,1,7,0,1,,1,82,-,Y,,0,0,,,0,,,,N,2,A,-,21658,A,N,A,H,-,A,D,0,Y,D,22,0,1,0,0,0,0,0,0,1,-,-,OAKLAND,ALAMEDA,CA,0,0
6198877,0,0,2013,109,1,6,4,3,0,1,A,,,,,,1200,9,C,C,A,RT 80,SF/ALA CO LINE,1320,E,N,4/4/14,9335,9/7/13,1128,18688,,1,7,0,1,,1,82,-,Y,,0,0,,,0,,,,N,2,A,-,22350,,F,A,H,-,A,D,0,Y,A,1,0,0,1,0,0,0,0,0,0,-,-,OAKLAND,ALAMEDA,CA,0,0
